hos_log_id,driver_id,trip_id,duty_status,start_time,end_time,start_latitude,start_longitude,start_odometer,driving_hours_used,duty_hours_used,cycle_hours_used,driving_hours_remaining,duty_hours_remaining
a2720d3f-4cff-4545-bd87-2e68958d1b9e,c0a53596-20b3-4934-8f2b-701a8ec9dac8,,sleeper_berth,2026-02-10T17:30:53.854797Z,2026-02-11T02:56:29.929218Z,34.6768,-90.0642,166490,0.0,1.6,55.83,11.0,12.4
fdb960fc-9627-46ad-bdd3-065ec1343f45,c0a53596-20b3-4934-8f2b-701a8ec9dac8,31655ec1-3053-4bc2-aa04-4c3603cc6a47,driving,2026-02-11T02:56:29.929218Z,2026-02-11T06:59:45.537983Z,29.5125,-95.254,244293,4.05,5.65,59.89,6.95,8.35
4f544e85-a63c-4f0f-82cc-64a6731a4412,40493abb-a12c-4125-9bb4-70a1a450692c,,on_duty_not_driving,2026-02-08T16:00:00Z,2026-02-08T17:51:54.710039Z,40.3868,-74.2257,523541,0.0,1.87,22.36,11.0,12.13
930c83dd-3ab1-496e-9f71-63e0e325ce4c,40493abb-a12c-4125-9bb4-70a1a450692c,,on_duty_not_driving,2026-02-08T17:51:54.710039Z,2026-02-08T18:45:25.474014Z,40.4719,-74.4916,376503,0.0,2.76,23.25,11.0,11.24
ffdba70f-c7bf-46d9-9c34-9b42a8977255,40493abb-a12c-4125-9bb4-70a1a450692c,,driving,2026-02-08T18:45:25.474014Z,2026-02-08T21:17:08.232364Z,42.3454,-87.5343,530819,2.53,5.29,25.78,8.47,8.71
b387574e-487c-4171-99be-4e27821a3176,40493abb-a12c-4125-9bb4-70a1a450692c,,on_duty_not_driving,2026-02-08T21:17:08.232364Z,2026-02-08T23:02:31.349150Z,33.942,-111.8036,224752,2.53,7.04,27.54,8.47,6.96
6f81349a-3779-4cf8-832b-c0a73ab99024,40493abb-a12c-4125-9bb4-70a1a450692c,,off_duty,2026-02-08T23:02:31.349150Z,2026-02-09T06:34:33.719726Z,32.4876,-96.5626,280919,2.53,7.04,27.54,8.47,6.96
54d9a176-3f45-4315-aadb-64cd8472cafa,40493abb-a12c-4125-9bb4-70a1a450692c,,driving,2026-02-09T06:34:33.719726Z,2026-02-09T10:00:10.139577Z,33.7679,-112.5215,343277,5.96,10.47,30.97,5.04,3.53
08a4bad3-39a2-43ae-a20b-bc7930a1e59f,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,,on_duty_not_driving,2026-02-08T18:00:00Z,2026-02-08T19:04:10.924288Z,40.6258,-74.4098,378104,0.0,1.07,37.74,11.0,12.93
f408c4ab-ac34-4c5e-83d8-a182eddfe74d,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,,off_duty,2026-02-08T19:04:10.924288Z,2026-02-08T20:10:35.286787Z,47.9035,-122.4501,265511,0.0,1.07,37.74,11.0,12.93
c41d87f0-dd0e-4d18-9c5c-a98acfdb913b,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,777f8885-4176-419a-b756-4ca48f69f09c,driving,2026-02-08T20:10:35.286787Z,2026-02-08T21:58:06.821451Z,34.0799,-117.7989,326380,1.79,2.86,39.53,9.21,11.14
88ed4f8a-5217-4602-9a36-c288f1d4ffe2,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,,sleeper_berth,2026-02-08T21:58:06.821451Z,2026-02-09T05:58:24.469442Z,30.0627,-95.6145,406276,1.79,2.86,39.53,9.21,11.14
48a412ba-628f-4330-a96c-f89531a1280f,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,,off_duty,2026-02-09T05:58:24.469442Z,2026-02-09T11:07:24.387870Z,36.4118,-86.5473,408661,1.79,2.86,39.53,9.21,11.14
932f401a-ea99-478b-9edd-e9e7b897ac24,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,,on_duty_not_driving,2026-02-09T11:07:24.387870Z,2026-02-09T12:24:12.130409Z,36.353,-87.1017,387106,1.79,4.14,40.81,9.21,9.86
0ea63b0b-30ed-4341-b3ac-23f85140972a,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,777f8885-4176-419a-b756-4ca48f69f09c,driving,2026-02-09T12:24:12.130409Z,2026-02-09T15:55:18.390494Z,40.3288,-111.9798,375389,5.31,7.66,44.33,5.69,6.34
5d6ef231-a8bf-4895-9c06-38e0c13f7d98,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,777f8885-4176-419a-b756-4ca48f69f09c,driving,2026-02-09T15:55:18.390494Z,2026-02-09T19:28:41.785658Z,39.4878,-86.3748,201229,8.87,11.22,47.88,2.13,2.78
68795886-7268-4378-beb4-a748dfa3c64a,26a6822c-640c-48eb-b0d0-6a79d80f5dbc,777f8885-4176-419a-b756-4ca48f69f09c,driving,2026-02-09T19:28:41.785658Z,2026-02-09T21:02:57.750765Z,41.435,-87.5357,568696,10.44,12.79,49.46,0.56,1.21
f9b6f5e6-7dfa-4236-8364-869b4d12bc20,33d791cc-28f5-45be-adb7-180e5dcf5e17,2529e88f-ace6-417b-aa13-68a4d8548f96,driving,2026-02-08T15:00:00Z,2026-02-08T16:45:32.972840Z,34.7794,-89.8926,571805,1.76,1.76,55.03,9.24,12.24
65acb68e-5ef3-40e2-96ea-4b1c3ba3efd1,33d791cc-28f5-45be-adb7-180e5dcf5e17,,on_duty_not_driving,2026-02-08T16:45:32.972840Z,2026-02-08T18:36:11.381644Z,40.42,-74.3778,446280,1.76,3.6,56.87,9.24,10.4
182654c5-7140-4783-96f5-d7317afc08e3,33d791cc-28f5-45be-adb7-180e5dcf5e17,2529e88f-ace6-417b-aa13-68a4d8548f96,driving,2026-02-08T18:36:11.381644Z,2026-02-08T22:01:10.211129Z,48.1014,-122.0627,462923,5.18,7.02,60.29,5.82,6.98
6eeb401a-68dd-4721-bd22-f00aef6dade0,33d791cc-28f5-45be-adb7-180e5dcf5e17,,sleeper_berth,2026-02-08T22:01:10.211129Z,2026-02-09T05:47:29.446359Z,33.0224,-111.7969,300696,5.18,7.02,60.29,5.82,6.98
af46a149-e97f-42ce-9cc9-ea62841937a2,33d791cc-28f5-45be-adb7-180e5dcf5e17,,off_duty,2026-02-09T05:47:29.446359Z,2026-02-09T09:47:07.459835Z,33.5072,-84.0752,193286,5.18,7.02,60.29,5.82,6.98
b78e3b82-3dc7-4c41-9be3-1b7aa5353036,33d791cc-28f5-45be-adb7-180e5dcf5e17,,off_duty,2026-02-09T09:47:07.459835Z,2026-02-09T11:24:35.970630Z,47.3069,-122.4395,438419,5.18,7.02,60.29,5.82,6.98
450c777a-f8eb-44b0-9c07-515c39b3106c,35a517a8-748c-4694-984d-a35060989298,,off_duty,2026-02-08T19:00:00Z,2026-02-08T21:57:55.722542Z,35.7689,-86.84,235788,0.0,0.0,23.8,11.0,14.0
765a165e-ddbb-442a-87df-5d861aab2525,35a517a8-748c-4694-984d-a35060989298,38bcc74b-c8f5-4450-8b2c-148398833dd6,driving,2026-02-08T21:57:55.722542Z,2026-02-08T23:34:12.220204Z,41.9494,-87.8792,333770,1.6,1.6,25.4,9.4,12.4
7ecc775b-d020-42db-a955-998d01e3bb63,35a517a8-748c-4694-984d-a35060989298,38bcc74b-c8f5-4450-8b2c-148398833dd6,driving,2026-02-08T23:34:12.220204Z,2026-02-09T03:45:34.554047Z,32.9296,-97.2961,119836,5.79,5.79,29.59,5.21,8.21
ad03f80a-826d-4ea9-9f38-53d217da8d67,35a517a8-748c-4694-984d-a35060989298,,off_duty,2026-02-09T03:45:34.554047Z,2026-02-09T07:09:27.096035Z,40.5655,-74.2811,101941,5.79,5.79,29.59,5.21,8.21
b4607f63-4389-4217-bab4-9696d4129d5c,35a517a8-748c-4694-984d-a35060989298,,off_duty,2026-02-09T07:09:27.096035Z,2026-02-09T12:27:38.813440Z,30.6762,-81.3748,511766,5.79,5.79,29.59,5.21,8.21
46bc129d-2e57-419f-abd9-572122165b79,35a517a8-748c-4694-984d-a35060989298,38bcc74b-c8f5-4450-8b2c-148398833dd6,driving,2026-02-09T12:27:38.813440Z,2026-02-09T15:34:52.203584Z,33.6334,-84.1987,508855,8.91,8.91,32.71,2.09,5.09
e2ea4611-8a1e-4b07-88e7-bf4b703a27d7,35a517a8-748c-4694-984d-a35060989298,,off_duty,2026-02-09T15:34:52.203584Z,2026-02-09T17:40:19.201853Z,34.3775,-118.3962,457478,8.91,8.91,32.71,2.09,5.09
243828c6-f41e-46ab-b088-536ee305c423,35a517a8-748c-4694-984d-a35060989298,,sleeper_berth,2026-02-09T17:40:19.201853Z,2026-02-10T01:52:25.841677Z,36.6597,-86.6345,291551,8.91,8.91,32.71,2.09,5.09
69cf2d95-b168-4bdf-8c89-8dd033196e4d,35a517a8-748c-4694-984d-a35060989298,,sleeper_berth,2026-02-10T01:52:25.841677Z,2026-02-10T09:06:54.774951Z,39.3602,-94.7886,206493,8.91,8.91,32.71,2.09,5.09
8423a1c1-276b-4066-8653-dcfff4116cab,35a517a8-748c-4694-984d-a35060989298,,on_duty_not_driving,2026-02-10T09:06:54.774951Z,2026-02-10T10:26:48.942498Z,30.4929,-81.8568,304527,8.91,10.25,34.04,2.09,3.75
bfe3c097-d48e-49e3-8682-f23deb7f2767,d5ba2171-011c-4c4d-b6af-5126df4962c7,,off_duty,2026-02-08T13:00:00Z,2026-02-08T14:45:49.544503Z,36.1007,-87.0921,118716,0.0,0.0,42.07,11.0,14.0
94b4f778-f725-4a45-963b-e710a4a4c9b9,d5ba2171-011c-4c4d-b6af-5126df4962c7,,on_duty_not_driving,2026-02-08T14:45:49.544503Z,2026-02-08T15:18:06.513373Z,34.888,-90.1602,515623,0.0,0.54,42.61,11.0,13.46
d53bf97d-32bd-469e-a743-29880054917a,d5ba2171-011c-4c4d-b6af-5126df4962c7,,sleeper_berth,2026-02-08T15:18:06.513373Z,2026-02-08T23:48:03.102209Z,41.0726,-111.4244,108607,0.0,0.54,42.61,11.0,13.46
9e3e0e81-cd68-4af2-9651-8f0d3937e4c0,d5ba2171-011c-4c4d-b6af-5126df4962c7,,driving,2026-02-08T23:48:03.102209Z,2026-02-09T02:19:07.381353Z,40.0562,-86.6153,161964,2.52,3.06,45.13,8.48,10.94
0ac78bfa-f3d8-4ef2-8de8-61e658ce7dd5,d5ba2171-011c-4c4d-b6af-5126df4962c7,,on_duty_not_driving,2026-02-09T02:19:07.381353Z,2026-02-09T04:01:45.741364Z,36.1858,-86.3415,556235,2.52,4.77,46.84,8.48,9.23
7e9a03fb-0f34-4187-bf3e-1ff342c8c24b,d5ba2171-011c-4c4d-b6af-5126df4962c7,,on_duty_not_driving,2026-02-09T04:01:45.741364Z,2026-02-09T05:38:27.419461Z,40.164,-105.4534,174234,2.52,6.38,48.45,8.48,7.62
0809bb22-98d2-4cf8-aab8-7f2af6e2b2be,d5ba2171-011c-4c4d-b6af-5126df4962c7,,off_duty,2026-02-09T05:38:27.419461Z,2026-02-09T12:31:31.560929Z,39.5069,-94.4602,227235,2.52,6.38,48.45,8.48,7.62
c06e668d-274b-4c81-8ce9-798b7f185db9,d5ba2171-011c-4c4d-b6af-5126df4962c7,,on_duty_not_driving,2026-02-09T12:31:31.560929Z,2026-02-09T13:02:49.133036Z,35.7127,-86.9743,516125,2.52,6.9,48.97,8.48,7.1
4ccba98b-3ba5-449e-8a4e-22e035a68773,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,e58680e2-d5ed-4b9d-9575-7aa78d1a2eac,driving,2026-02-08T13:00:00Z,2026-02-08T16:57:12.241920Z,41.4923,-87.5348,422766,3.95,3.95,39.92,7.05,10.05
e6946f59-0dea-45fb-8536-a8b879b64baf,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,,on_duty_not_driving,2026-02-08T16:57:12.241920Z,2026-02-08T17:32:53.036523Z,39.6654,-104.6788,486887,3.95,4.55,40.51,7.05,9.45
44c46646-47f5-4051-a244-bea164085eb4,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,,off_duty,2026-02-08T17:32:53.036523Z,2026-02-08T21:27:58.248612Z,36.2387,-87.1443,538528,3.95,4.55,40.51,7.05,9.45
59c80f42-5ff7-4a71-a922-ac26636530a7,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,,on_duty_not_driving,2026-02-08T21:27:58.248612Z,2026-02-08T23:06:45.079177Z,34.8229,-90.4858,243599,3.95,6.19,42.16,7.05,7.81
e1ea43a1-33d4-4d8f-a8d5-013a8accce94,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,,on_duty_not_driving,2026-02-08T23:06:45.079177Z,2026-02-09T00:44:55.849642Z,32.973,-96.7436,329984,3.95,7.83,43.8,7.05,6.17
d0f0b1ec-50a7-42ae-912c-2fb3cfa1a220,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,,on_duty_not_driving,2026-02-09T00:44:55.849642Z,2026-02-09T02:38:14.497507Z,33.3824,-84.0969,431452,3.95,9.72,45.69,7.05,4.28
3140c138-b7bb-4912-9262-3c707706c0da,61b94e23-fe94-4252-9d9b-6da83bf3fdcb,,off_duty,2026-02-09T02:38:14.497507Z,2026-02-09T10:38:10.734567Z,34.1286,-84.8073,103787,3.95,9.72,45.69,7.05,4.28
8db791ef-33bb-4ba7-8c93-80f3588f9258,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,sleeper_berth,2026-02-08T14:00:00Z,2026-02-08T22:14:55.200216Z,33.7406,-112.098,166528,0.0,0.0,52.41,11.0,14.0
c2dd506f-9400-4a00-a66a-4e4776c6eee4,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,on_duty_not_driving,2026-02-08T22:14:55.200216Z,2026-02-08T22:57:47.874667Z,29.7835,-95.4578,591829,0.0,0.71,53.13,11.0,13.29
f146ec0b-172c-46e7-8524-5ee92b72cdc4,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,on_duty_not_driving,2026-02-08T22:57:47.874667Z,2026-02-09T00:22:44.779806Z,33.8453,-84.1708,420890,0.0,2.13,54.55,11.0,11.87
4c8b58ce-92be-420d-af19-a425792c4fc4,72ef26e5-8a71-4027-8369-ecdcc28b4c01,0030ffe1-5900-4abd-a708-f9de6b6a307f,driving,2026-02-09T00:22:44.779806Z,2026-02-09T03:45:38.449670Z,33.2496,-112.1552,392400,3.38,5.51,57.93,7.62,8.49
543908f7-4ca3-47b7-9c44-c92017995dd8,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,on_duty_not_driving,2026-02-09T03:45:38.449670Z,2026-02-09T04:32:54.725124Z,34.4193,-118.1362,552319,3.38,6.3,58.71,7.62,7.7
29ad95f7-8394-4998-b0c1-eda6738a2a38,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,on_duty_not_driving,2026-02-09T04:32:54.725124Z,2026-02-09T05:44:41.491562Z,36.322,-87.0052,201564,3.38,7.5,59.91,7.62,6.5
613cb5f0-5eb2-4ce6-b8eb-e06443e46a00,72ef26e5-8a71-4027-8369-ecdcc28b4c01,0030ffe1-5900-4abd-a708-f9de6b6a307f,driving,2026-02-09T05:44:41.491562Z,2026-02-09T09:38:04.911656Z,36.5065,-86.3701,360841,7.27,11.39,63.8,3.73,2.61
0b138e40-41a7-4a97-9eae-3b080e1a3aef,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,on_duty_not_driving,2026-02-09T09:38:04.911656Z,2026-02-09T10:22:27.613461Z,47.1493,-122.1872,249455,7.27,12.13,64.54,3.73,1.87
5e2a8945-2a1d-4fab-9928-c0baaffb8e91,72ef26e5-8a71-4027-8369-ecdcc28b4c01,,on_duty_not_driving,2026-02-09T10:22:27.613461Z,2026-02-09T11:31:34.840329Z,39.8852,-85.768,337579,7.27,13.28,65.69,3.73,0.72
1186fec7-c638-4ed9-94e8-c445e3f04a76,72ef26e5-8a71-4027-8369-ecdcc28b4c01,0030ffe1-5900-4abd-a708-f9de6b6a307f,driving,2026-02-09T11:31:34.840329Z,2026-02-09T13:20:22.588204Z,34.1739,-84.7121,511824,9.08,15.09,67.51,1.92,0
323ee2db-48e9-4e62-aa28-35d27ccffafb,80490301-5526-428e-b1da-7357b42fbe21,c2b17110-22c9-4b9c-b820-dc23d3b4eeaf,driving,2026-02-08T12:00:00Z,2026-02-08T16:11:06.855089Z,40.6805,-74.0926,319711,4.19,4.19,41.16,6.81,9.81
53523db9-b16c-4521-8b53-bb97cc24a006,80490301-5526-428e-b1da-7357b42fbe21,,on_duty_not_driving,2026-02-08T16:11:06.855089Z,2026-02-08T17:48:21.123558Z,47.4319,-122.0531,270987,4.19,5.81,42.78,6.81,8.19
5016be91-3aaf-4a7e-95a4-2ddbc61e99be,80490301-5526-428e-b1da-7357b42fbe21,,on_duty_not_driving,2026-02-08T17:48:21.123558Z,2026-02-08T18:27:10.669881Z,40.6483,-74.4724,567332,4.19,6.45,43.43,6.81,7.55
1d6af4f9-2b88-4731-a7d9-6ec6a10860c5,80490301-5526-428e-b1da-7357b42fbe21,,on_duty_not_driving,2026-02-08T18:27:10.669881Z,2026-02-08T19:03:47.730349Z,35.1339,-89.6585,175990,4.19,7.06,44.04,6.81,6.94
72e1b4ca-75e5-4368-837f-e60be319ffcd,80490301-5526-428e-b1da-7357b42fbe21,,on_duty_not_driving,2026-02-08T19:03:47.730349Z,2026-02-08T20:57:18.320778Z,38.7778,-94.7051,339987,4.19,8.96,45.93,6.81,5.04
3fac2428-5090-49c3-8b96-285c0d92bc7d,80490301-5526-428e-b1da-7357b42fbe21,,on_duty_not_driving,2026-02-08T20:57:18.320778Z,2026-02-08T22:24:11.234809Z,29.4626,-95.7426,462917,4.19,10.4,47.38,6.81,3.6
4f8b53ff-44c2-4a97-a19d-6f40fbad0424,d3cf98e9-162a-4d70-acf3-320ad1d60d5b,,off_duty,2026-02-08T12:00:00Z,2026-02-08T17:07:37.957169Z,33.037,-97.0771,254749,0.0,0.0,29.82,11.0,14.0
cd5c6c22-411f-4b9a-966d-11e855e0463f,d3cf98e9-162a-4d70-acf3-320ad1d60d5b,,on_duty_not_driving,2026-02-08T17:07:37.957169Z,2026-02-08T18:48:41.510780Z,36.6155,-86.376,403102,0.0,1.68,31.51,11.0,12.32
30180a22-39c9-4101-9329-0541bdb86428,d3cf98e9-162a-4d70-acf3-320ad1d60d5b,,on_duty_not_driving,2026-02-08T18:48:41.510780Z,2026-02-08T19:26:28.472174Z,40.7826,-111.5288,213478,0.0,2.31,32.14,11.0,11.69
6ed41a76-b12a-4ab1-b23e-71dba0d68cda,d3cf98e9-162a-4d70-acf3-320ad1d60d5b,,off_duty,2026-02-08T19:26:28.472174Z,2026-02-09T03:58:26.916624Z,29.2749,-95.4417,557492,0.0,2.31,32.14,11.0,11.69
a3dab6cb-3e21-4177-9611-a72cb506762a,d3cf98e9-162a-4d70-acf3-320ad1d60d5b,,on_duty_not_driving,2026-02-09T03:58:26.916624Z,2026-02-09T04:50:45.206421Z,30.4117,-81.2639,410258,0.0,3.19,33.01,11.0,10.81
858a6ec7-5d04-4f41-ac34-311ac67aab9b,d3cf98e9-162a-4d70-acf3-320ad1d60d5b,,on_duty_not_driving,2026-02-09T04:50:45.206421Z,2026-02-09T06:42:59.481913Z,47.1113,-121.8519,121002,0.0,5.06,34.88,11.0,8.94
ffbc9913-cd0d-47d8-a832-a1f344290d65,b5020750-3934-4700-828f-3cb7cfccd0da,,driving,2026-02-08T19:00:00Z,2026-02-08T21:46:37.534550Z,30.3115,-81.3577,530593,2.78,2.78,48.45,8.22,11.22
e6756616-6e85-4bd5-9401-0b0e0944b26f,b5020750-3934-4700-828f-3cb7cfccd0da,,driving,2026-02-08T21:46:37.534550Z,2026-02-09T00:38:03.901327Z,39.3223,-104.7372,463415,5.63,5.63,51.31,5.37,8.37
b69cb134-22d8-4e7f-904d-560004dbce18,b5020750-3934-4700-828f-3cb7cfccd0da,,off_duty,2026-02-09T00:38:03.901327Z,2026-02-09T10:11:01.759545Z,32.6351,-97.0579,147568,5.63,5.63,51.31,5.37,8.37
d4a582c5-d852-4ffc-af61-abc72a5e7a0c,b5020750-3934-4700-828f-3cb7cfccd0da,,driving,2026-02-09T10:11:01.759545Z,2026-02-09T13:07:23.415420Z,29.4222,-95.4105,399043,8.57,8.57,54.25,2.43,5.43
0502e31b-23cc-49ff-a909-d31be616dde2,b5020750-3934-4700-828f-3cb7cfccd0da,,driving,2026-02-09T13:07:23.415420Z,2026-02-09T17:33:08.759827Z,39.3715,-94.2044,312525,13.0,13.0,58.67,0,1.0
62057d79-ea00-4049-a126-032595ea5074,b5020750-3934-4700-828f-3cb7cfccd0da,,on_duty_not_driving,2026-02-09T17:33:08.759827Z,2026-02-09T19:14:13.996876Z,39.8952,-85.9542,100714,13.0,14.69,60.36,0,0
ef7be38d-fb3b-44d2-890d-9725fa8ddb8c,b5020750-3934-4700-828f-3cb7cfccd0da,,driving,2026-02-09T19:14:13.996876Z,2026-02-09T21:53:30.692969Z,40.5686,-74.6397,323295,15.66,17.34,63.01,0,0
ee955dff-ab66-46c3-a302-7e44ff512c9d,b5020750-3934-4700-828f-3cb7cfccd0da,,sleeper_berth,2026-02-09T21:53:30.692969Z,2026-02-10T06:59:09.686794Z,35.1919,-89.7545,512977,15.66,17.34,63.01,0,0
caf38064-cdf0-4ab6-850d-bce367084b6a,b5020750-3934-4700-828f-3cb7cfccd0da,,driving,2026-02-10T06:59:09.686794Z,2026-02-10T10:20:50.603084Z,40.0042,-86.6033,595621,19.02,20.7,66.38,0,0
de586fad-2fd0-494f-b724-0b26debfd123,b5020750-3934-4700-828f-3cb7cfccd0da,,sleeper_berth,2026-02-10T10:20:50.603084Z,2026-02-10T20:00:40.764468Z,41.7611,-87.6644,121429,19.02,20.7,66.38,0,0
f883fd3a-a7ac-4c60-9ad7-8a23fa374499,6b28c531-4008-44c2-9e6c-dd930b993210,,driving,2026-02-08T17:00:00Z,2026-02-08T20:10:56.188652Z,33.1531,-111.5927,225112,3.18,3.18,36.01,7.82,10.82
95efaba8-48a7-4eee-b940-e1fc22bdfcf7,6b28c531-4008-44c2-9e6c-dd930b993210,,driving,2026-02-08T20:10:56.188652Z,2026-02-08T23:37:45.803376Z,41.1748,-74.0923,468492,6.63,6.63,39.45,4.37,7.37
3810ed5f-0e49-488a-a794-2ccfda6c4e2a,6b28c531-4008-44c2-9e6c-dd930b993210,,on_duty_not_driving,2026-02-08T23:37:45.803376Z,2026-02-09T01:15:32.940267Z,33.1738,-112.2213,240172,6.63,8.26,41.08,4.37,5.74
c8a0adb9-ab39-4063-81a1-78c6a0e0c63a,6b28c531-4008-44c2-9e6c-dd930b993210,,off_duty,2026-02-09T01:15:32.940267Z,2026-02-09T04:45:12.449088Z,41.7509,-87.6774,362904,6.63,8.26,41.08,4.37,5.74
3f6f9df6-676c-430d-92e9-2723b78b4390,6b28c531-4008-44c2-9e6c-dd930b993210,,driving,2026-02-09T04:45:12.449088Z,2026-02-09T07:39:50.218666Z,34.1208,-118.2222,253230,9.54,11.17,43.99,1.46,2.83
b9856146-3b6c-44bf-9e0b-48ae2141026f,6b28c531-4008-44c2-9e6c-dd930b993210,,off_duty,2026-02-09T07:39:50.218666Z,2026-02-09T14:15:09.039744Z,33.6217,-111.8808,593289,9.54,11.17,43.99,1.46,2.83
c097e184-24d1-4f35-8bcf-71480b4fb61d,6b28c531-4008-44c2-9e6c-dd930b993210,,driving,2026-02-09T14:15:09.039744Z,2026-02-09T16:19:03.258434Z,47.5641,-122.7519,570782,11.6,13.23,46.06,0,0.77
73b82002-6179-4254-8011-eb2537506fa7,6b28c531-4008-44c2-9e6c-dd930b993210,,on_duty_not_driving,2026-02-09T16:19:03.258434Z,2026-02-09T17:15:00.470947Z,41.4875,-87.8539,465471,11.6,14.17,46.99,0,0
8998ea3c-ebcc-48e9-86bf-9586f97eb838,6b28c531-4008-44c2-9e6c-dd930b993210,,on_duty_not_driving,2026-02-09T17:15:00.470947Z,2026-02-09T18:29:40.646116Z,40.4651,-111.4389,111896,11.6,15.41,48.24,0,0
14b014d1-9420-454b-baf5-5c2293dc4620,6b28c531-4008-44c2-9e6c-dd930b993210,,sleeper_berth,2026-02-09T18:29:40.646116Z,2026-02-10T02:44:39.242031Z,36.2041,-87.1496,281770,11.6,15.41,48.24,0,0
36fc9178-e31a-406f-bf45-baf7540a2669,6dd65793-90ef-4a17-bd87-cd676ae0c4a2,,sleeper_berth,2026-02-08T18:00:00Z,2026-02-09T01:34:01.855114Z,34.1208,-84.6557,596735,0.0,0.0,35.54,11.0,14.0
afa1c12c-4c92-438f-8886-6c2e5a8e0c4c,6dd65793-90ef-4a17-bd87-cd676ae0c4a2,,sleeper_berth,2026-02-09T01:34:01.855114Z,2026-02-09T09:48:08.125793Z,39.9242,-85.8713,354881,0.0,0.0,35.54,11.0,14.0
a944bc7f-3a13-4a8d-b6ae-32f8d7b537c1,6dd65793-90ef-4a17-bd87-cd676ae0c4a2,,off_duty,2026-02-09T09:48:08.125793Z,2026-02-09T14:55:27.555576Z,34.7815,-89.7597,190039,0.0,0.0,35.54,11.0,14.0
8e2a9156-9321-4c50-bed2-6ea00146b14a,6dd65793-90ef-4a17-bd87-cd676ae0c4a2,,sleeper_berth,2026-02-09T14:55:27.555576Z,2026-02-09T22:36:16.800508Z,40.2391,-85.8884,124808,0.0,0.0,35.54,11.0,14.0
8b25e715-63a1-4260-a87e-54f16cbcf429,6dd65793-90ef-4a17-bd87-cd676ae0c4a2,,on_duty_not_driving,2026-02-09T22:36:16.800508Z,2026-02-09T23:38:03.653343Z,39.5559,-94.46,184300,0.0,1.03,36.56,11.0,12.97
1c739d37-91ad-4192-919b-055e71fed0ba,6dd65793-90ef-4a17-bd87-cd676ae0c4a2,,sleeper_berth,2026-02-09T23:38:03.653343Z,2026-02-10T07:10:52.282856Z,33.116,-96.6041,449362,0.0,1.03,36.56,11.0,12.97
59015e3c-a6c9-4735-af2a-5249c6299162,a2382b67-fb37-4904-9718-94e9d515345d,,driving,2026-02-08T14:00:00Z,2026-02-08T18:28:52.748811Z,34.776,-90.2886,196729,4.48,4.48,30.13,6.52,9.52
3f3ac0dc-d4a0-4128-a6d6-4748402c510e,a2382b67-fb37-4904-9718-94e9d515345d,,on_duty_not_driving,2026-02-08T18:28:52.748811Z,2026-02-08T19:49:30.179920Z,33.9146,-83.91,177565,4.48,5.83,31.47,6.52,8.17
dae09a26-619a-4a4c-94da-bd1b353290f3,a2382b67-fb37-4904-9718-94e9d515345d,,sleeper_berth,2026-02-08T19:49:30.179920Z,2026-02-09T04:10:13.214165Z,32.8103,-97.1755,113067,4.48,5.83,31.47,6.52,8.17
83cb68e1-3ef1-48c0-a6de-e5e593f40eb8,a2382b67-fb37-4904-9718-94e9d515345d,,off_duty,2026-02-09T04:10:13.214165Z,2026-02-09T13:32:59.847039Z,33.0938,-112.116,267886,4.48,5.83,31.47,6.52,8.17
89b962c3-258f-4f44-bda5-aff4c0e2c1e4,a2382b67-fb37-4904-9718-94e9d515345d,,on_duty_not_driving,2026-02-09T13:32:59.847039Z,2026-02-09T14:03:23.036290Z,40.7818,-74.165,439342,4.48,6.33,31.98,6.52,7.67
89ae020d-b97b-4169-bdd8-7643b63b2658,a2382b67-fb37-4904-9718-94e9d515345d,,sleeper_berth,2026-02-09T14:03:23.036290Z,2026-02-09T22:28:41.271566Z,30.23,-95.1156,400798,4.48,6.33,31.98,6.52,7.67
5d502803-7be9-467a-9996-6e3c964ea4b1,0b873fa3-f3da-4ed9-b932-f8a118d6b53b,,sleeper_berth,2026-02-08T14:00:00Z,2026-02-08T23:04:02.787400Z,40.7147,-74.6323,455471,0.0,0.0,47.99,11.0,14.0
